#{"t_start": 1761863674.2271237, "env_id": "None"}
r,l,t,winner,reason
1.0,8,206.038505,2,capture
1.0,7,206.049724,2,capture
1.0,10,206.065666,2,capture
1.0,7,206.076839,2,capture
1.0,9,206.091324,2,capture
1.0,8,206.104142,2,capture
1.0,6,206.113753,2,capture
1.0,9,206.128257,2,capture
1.0,12,206.147425,2,capture
1.0,13,206.168047,2,capture
1.0,8,206.180848,2,capture
1.0,6,206.190415,2,capture
1.0,14,206.212899,2,capture
1.0,8,206.225752,2,capture
1.0,9,206.239992,2,capture
1.0,7,206.251146,2,capture
1.0,9,206.265805,2,capture
1.0,6,206.275445,2,capture
1.0,7,206.286632,2,capture
1.0,6,206.29622,2,capture
1.0,17,206.323318,2,capture
1.0,9,206.338294,2,capture
1.0,10,206.354407,2,capture
1.0,9,206.368778,2,capture
1.0,7,206.379958,2,capture
1.0,7,206.39113,2,capture
1.0,7,206.402477,2,capture
1.0,9,206.416897,2,capture
1.0,6,206.426555,2,capture
1.0,12,206.445618,2,capture
1.0,9,206.460008,2,capture
1.0,8,206.472857,2,capture
1.0,8,206.485594,2,capture
1.0,8,206.498305,2,capture
1.0,7,206.509537,2,capture
1.0,8,206.522274,2,capture
1.0,6,206.531839,2,capture
1.0,8,206.544586,2,capture
1.0,11,206.562089,2,capture
1.0,9,206.576725,2,capture
1.0,5,206.584983,2,capture
1.0,8,206.598169,2,capture
1.0,9,206.612504,2,capture
1.0,6,206.622094,2,capture
1.0,15,206.645987,2,capture
1.0,8,206.658816,2,capture
1.0,12,206.67801,2,capture
1.0,10,206.693972,2,capture
1.0,6,206.703678,2,capture
1.0,7,206.714896,2,capture
1.0,15,206.739005,2,capture
1.0,7,206.750273,2,capture
1.0,6,206.759837,2,capture
1.0,9,206.774242,2,capture
1.0,14,206.796512,2,capture
1.0,6,206.806105,2,capture
1.0,6,206.815684,2,capture
1.0,7,206.82698,2,capture
1.0,7,206.838326,2,capture
1.0,5,206.846477,2,capture
1.0,7,206.857847,2,capture
1.0,7,206.869007,2,capture
1.0,20,206.900937,2,capture
1.0,8,206.913696,2,capture
1.0,7,206.925019,2,capture
1.0,10,206.94092,2,capture
1.0,12,206.96001,2,capture
1.0,11,206.977527,2,capture
1.0,9,206.991925,2,capture
1.0,10,207.007932,2,capture
1.0,9,207.022485,2,capture
1.0,9,207.037126,2,capture
1.0,9,207.051545,2,capture
1.0,7,207.062649,2,capture
1.0,6,207.072358,2,capture
1.0,6,207.081906,2,capture
1.0,10,207.097805,2,capture
1.0,7,207.108951,2,capture
1.0,9,207.123275,2,capture
1.0,9,207.137579,2,capture
1.0,11,207.155135,2,capture
1.0,7,207.166544,2,capture
1.0,8,207.179326,2,capture
1.0,7,207.190499,2,capture
1.0,5,207.198523,2,capture
1.0,9,207.21286,2,capture
1.0,7,207.224236,2,capture
1.0,11,207.241859,2,capture
1.0,7,207.253019,2,capture
1.0,8,207.265735,2,capture
1.0,10,207.28169,2,capture
1.0,6,207.291435,2,capture
1.0,7,207.302622,2,capture
1.0,7,207.313769,2,capture
1.0,7,207.324989,2,capture
1.0,7,207.336184,2,capture
1.0,10,207.35215,2,capture
1.0,12,207.371383,2,capture
1.0,7,207.382699,2,capture
1.0,8,207.395526,2,capture
1.0,8,207.408262,2,capture
1.0,6,207.417866,2,capture
1.0,6,207.427769,2,capture
1.0,7,207.438952,2,capture
1.0,8,207.4517,2,capture
1.0,10,208.626734,2,capture
1.0,9,208.641214,2,capture
1.0,8,208.654149,2,capture
1.0,8,208.66785,2,capture
1.0,6,208.677618,2,capture
1.0,7,208.689182,2,capture
1.0,6,208.698974,2,capture
1.0,6,208.708647,2,capture
1.0,6,208.718324,2,capture
1.0,16,208.744107,2,capture
1.0,10,208.760144,2,capture
1.0,13,208.781298,2,capture
1.0,8,208.794505,2,capture
1.0,8,208.807791,2,capture
1.0,6,208.817614,2,capture
1.0,9,208.832276,2,capture
1.0,6,208.841905,2,capture
1.0,10,208.858352,2,capture
1.0,10,208.87523,2,capture
1.0,6,208.885433,2,capture
1.0,10,208.902441,2,capture
1.0,8,208.915739,2,capture
1.0,14,208.939146,2,capture
1.0,6,208.949389,2,capture
1.0,11,208.968252,2,capture
1.0,6,208.978441,2,capture
1.0,9,208.993695,2,capture
1.0,9,209.00881,2,capture
1.0,6,209.019101,2,capture
1.0,7,209.031143,2,capture
1.0,12,209.05111,2,capture
1.0,7,209.062311,2,capture
1.0,6,209.071918,2,capture
1.0,6,209.081638,2,capture
1.0,7,209.092831,2,capture
1.0,10,209.1087,2,capture
1.0,11,209.126276,2,capture
1.0,8,209.139022,2,capture
1.0,14,209.161333,2,capture
1.0,12,209.180636,2,capture
1.0,10,209.19656,2,capture
1.0,10,209.212543,2,capture
1.0,11,209.230137,2,capture
1.0,7,209.241424,2,capture
1.0,6,209.251026,2,capture
1.0,17,209.27836,2,capture
1.0,6,209.287963,2,capture
1.0,8,209.300705,2,capture
1.0,6,209.310271,2,capture
1.0,9,209.32461,2,capture
1.0,8,209.337394,2,capture
1.0,8,209.350138,2,capture
1.0,7,209.361353,2,capture
1.0,8,209.374063,2,capture
1.0,6,209.383692,2,capture
1.0,8,209.396572,2,capture
1.0,8,209.409322,2,capture
1.0,8,209.422396,2,capture
1.0,7,209.43369,2,capture
1.0,8,209.446465,2,capture
1.0,11,209.463987,2,capture
1.0,7,209.475141,2,capture
1.0,13,209.495946,2,capture
1.0,5,209.504029,2,capture
1.0,6,209.513675,2,capture
1.0,8,209.526441,2,capture
1.0,6,209.536036,2,capture
1.0,7,209.547183,2,capture
1.0,7,209.558373,2,capture
1.0,8,209.571192,2,capture
1.0,5,209.579198,2,capture
1.0,5,209.587191,2,capture
1.0,10,209.603099,2,capture
1.0,7,209.614269,2,capture
1.0,9,209.628642,2,capture
1.0,10,209.644632,2,capture
1.0,7,209.655895,2,capture
1.0,7,209.667168,2,capture
1.0,6,209.676776,2,capture
1.0,6,209.686348,2,capture
1.0,8,209.699133,2,capture
1.0,8,209.711926,2,capture
1.0,7,209.723098,2,capture
1.0,8,209.735889,2,capture
1.0,10,209.7518,2,capture
1.0,7,209.763255,2,capture
1.0,7,209.774476,2,capture
1.0,10,209.79038,2,capture
1.0,9,209.804679,2,capture
1.0,15,209.828698,2,capture
1.0,14,209.850946,2,capture
1.0,12,209.870084,2,capture
1.0,6,209.879632,2,capture
1.0,8,209.892375,2,capture
1.0,6,209.901989,2,capture
1.0,11,209.919424,2,capture
1.0,8,209.932164,2,capture
1.0,10,209.948051,2,capture
1.0,6,209.957643,2,capture
1.0,9,209.972064,2,capture
1.0,9,209.986405,2,capture
1.0,6,209.995994,2,capture
1.0,6,210.005551,2,capture
1.0,6,210.015264,2,capture
1.0,7,210.026674,2,capture
1.0,6,210.036416,2,capture
1.0,7,210.048129,2,capture
1.0,7,210.059374,2,capture
1.0,8,210.072162,2,capture
1.0,5,210.080285,2,capture
1.0,11,210.09779,2,capture
1.0,10,210.113696,2,capture
1.0,6,210.123307,2,capture
1.0,13,210.143993,2,capture
1.0,7,210.155143,2,capture
1.0,14,210.177365,2,capture
1.0,6,210.186961,2,capture
1.0,9,210.201319,2,capture
1.0,9,210.215671,2,capture
1.0,7,210.226829,2,capture
1.0,10,210.242858,2,capture
1.0,8,210.255577,2,capture
1.0,8,210.26824,2,capture
1.0,7,210.27947,2,capture
1.0,13,210.300269,2,capture
1.0,6,210.309864,2,capture
1.0,9,210.324199,2,capture
1.0,9,210.338519,2,capture
1.0,5,210.346499,2,capture
1.0,11,210.364067,2,capture
1.0,9,210.37843,2,capture
1.0,12,210.397549,2,capture
1.0,8,210.410301,2,capture
1.0,8,210.423017,2,capture
1.0,7,210.434406,2,capture
1.0,7,210.445558,2,capture
1.0,14,210.467824,2,capture
1.0,8,210.480592,2,capture
1.0,9,210.494982,2,capture
1.0,7,210.506176,2,capture
1.0,7,210.517392,2,capture
1.0,6,210.527008,2,capture
1.0,6,210.536611,2,capture
1.0,10,210.552622,2,capture
1.0,6,210.562242,2,capture
1.0,14,210.584612,2,capture
1.0,6,210.594201,2,capture
1.0,7,210.605358,2,capture
1.0,5,210.613352,2,capture
1.0,6,210.622936,2,capture
1.0,7,210.634128,2,capture
1.0,6,210.643669,2,capture
1.0,6,210.65327,2,capture
1.0,8,210.666143,2,capture
1.0,9,210.680414,2,capture
1.0,9,210.694773,2,capture
1.0,10,210.710815,2,capture
1.0,16,210.736355,2,capture
1.0,5,210.744323,2,capture
1.0,7,210.755471,2,capture
1.0,8,210.768235,2,capture
1.0,8,210.780979,2,capture
1.0,7,210.792132,2,capture
1.0,8,210.80485,2,capture
1.0,6,210.81444,2,capture
1.0,8,210.827165,2,capture
1.0,7,210.838518,2,capture
1.0,5,210.846482,2,capture
1.0,8,210.859251,2,capture
1.0,9,210.873582,2,capture
1.0,10,210.889594,2,capture
1.0,8,210.902292,2,capture
1.0,6,210.911852,2,capture
1.0,5,210.919891,2,capture
1.0,6,210.9295,2,capture
1.0,5,210.937571,2,capture
1.0,7,210.948757,2,capture
1.0,6,210.958588,2,capture
1.0,7,210.969829,2,capture
1.0,8,210.982578,2,capture
1.0,7,210.993769,2,capture
1.0,9,211.008082,2,capture
1.0,5,211.016206,2,capture
1.0,6,211.025894,2,capture
1.0,13,211.046603,2,capture
1.0,10,211.062564,2,capture
1.0,9,211.076903,2,capture
1.0,7,211.088074,2,capture
1.0,16,211.113455,2,capture
1.0,7,211.124622,2,capture
1.0,7,211.135871,2,capture
1.0,10,211.151794,2,capture
1.0,8,211.164587,2,capture
1.0,10,211.180517,2,capture
1.0,8,211.193283,2,capture
1.0,6,211.202846,2,capture
1.0,10,211.218757,2,capture
1.0,9,211.233197,2,capture
1.0,9,211.247617,2,capture
1.0,8,211.26037,2,capture
1.0,6,211.269988,2,capture
1.0,9,211.284346,2,capture
1.0,8,211.297198,2,capture
1.0,7,211.308316,2,capture
1.0,8,211.321065,2,capture
1.0,7,211.332334,2,capture
1.0,12,211.351514,2,capture
1.0,8,211.364234,2,capture
1.0,8,211.376947,2,capture
1.0,9,211.39136,2,capture
1.0,12,211.4106,2,capture
1.0,7,211.421743,2,capture
1.0,5,211.429824,2,capture
1.0,7,211.441038,2,capture
1.0,9,211.455371,2,capture
1.0,9,211.469733,2,capture
1.0,7,211.48095,2,capture
1.0,8,211.493728,2,capture
1.0,8,211.506462,2,capture
1.0,11,211.524073,2,capture
1.0,6,211.533734,2,capture
1.0,5,211.541744,2,capture
1.0,6,211.551342,2,capture
1.0,6,211.560926,2,capture
1.0,10,211.576915,2,capture
1.0,7,211.588055,2,capture
1.0,10,211.603944,2,capture
1.0,14,211.626245,2,capture
1.0,7,211.637441,2,capture
1.0,13,211.658308,2,capture
1.0,9,211.672808,2,capture
1.0,7,211.684,2,capture
1.0,7,211.69518,2,capture
1.0,11,211.712729,2,capture
1.0,10,211.728635,2,capture
1.0,9,211.743,2,capture
1.0,10,211.759074,2,capture
1.0,7,211.770314,2,capture
1.0,6,211.779927,2,capture
1.0,8,211.792686,2,capture
1.0,7,211.803887,2,capture
1.0,10,211.819818,2,capture
1.0,7,211.831035,2,capture
1.0,9,211.845405,2,capture
1.0,8,211.858179,2,capture
1.0,6,211.867725,2,capture
1.0,6,211.87728,2,capture
1.0,7,211.888486,2,capture
1.0,11,213.053668,2,capture
1.0,6,213.063851,2,capture
1.0,6,213.073663,2,capture
1.0,12,213.092782,2,capture
1.0,6,213.102371,2,capture
1.0,7,213.113604,2,capture
1.0,9,213.127982,2,capture
1.0,6,213.137608,2,capture
1.0,8,213.150375,2,capture
1.0,9,213.164726,2,capture
1.0,7,213.175972,2,capture
1.0,6,213.185594,2,capture
1.0,13,213.206263,2,capture
1.0,7,213.217442,2,capture
1.0,7,213.228626,2,capture
1.0,6,213.238346,2,capture
1.0,9,213.252732,2,capture
1.0,7,213.263913,2,capture
1.0,10,213.279922,2,capture
1.0,12,213.29915,2,capture
1.0,7,213.310323,2,capture
1.0,12,213.329504,2,capture
1.0,9,213.343895,2,capture
1.0,12,213.363022,2,capture
1.0,12,213.382207,2,capture
1.0,9,213.396565,2,capture
1.0,6,213.406234,2,capture
1.0,14,213.428591,2,capture
1.0,10,213.444761,2,capture
1.0,10,213.460686,2,capture
1.0,6,213.47025,2,capture
1.0,9,213.484565,2,capture
1.0,8,213.497342,2,capture
1.0,8,213.51019,2,capture
1.0,9,213.524526,2,capture
1.0,8,213.537374,2,capture
1.0,7,213.548598,2,capture
1.0,12,213.567814,2,capture
1.0,9,213.582325,2,capture
1.0,6,213.591922,2,capture
1.0,6,213.601496,2,capture
1.0,6,213.611064,2,capture
1.0,7,213.622219,2,capture
1.0,8,213.634969,2,capture
1.0,8,213.647702,2,capture
1.0,8,213.660556,2,capture
1.0,12,213.680125,2,capture
1.0,11,213.697625,2,capture
1.0,13,213.718463,2,capture
1.0,5,213.726458,2,capture
1.0,8,213.739171,2,capture
1.0,9,213.753532,2,capture
1.0,7,213.764755,2,capture
1.0,5,213.772764,2,capture
1.0,12,213.791887,2,capture
1.0,6,213.801467,2,capture
1.0,7,213.812668,2,capture
1.0,8,213.825491,2,capture
1.0,8,213.838278,2,capture
1.0,6,213.847855,2,capture
1.0,7,213.859041,2,capture
1.0,10,213.87486,2,capture
1.0,8,213.887532,2,capture
1.0,7,213.898707,2,capture
1.0,7,213.909832,2,capture
1.0,10,213.925727,2,capture
1.0,5,213.933734,2,capture
1.0,8,213.946519,2,capture
1.0,9,213.960875,2,capture
1.0,9,213.975206,2,capture
1.0,5,213.983194,2,capture
1.0,10,213.99911,2,capture
1.0,9,214.013536,2,capture
1.0,10,214.029454,2,capture
1.0,6,214.039125,2,capture
1.0,9,214.053416,2,capture
1.0,7,214.064559,2,capture
1.0,6,214.074094,2,capture
1.0,7,214.085243,2,capture
1.0,7,214.096392,2,capture
1.0,11,214.113914,2,capture
1.0,9,214.128197,2,capture
1.0,12,214.147211,2,capture
1.0,8,214.159975,2,capture
1.0,8,214.172695,2,capture
1.0,6,214.182272,2,capture
1.0,7,214.193425,2,capture
1.0,7,214.204551,2,capture
1.0,14,214.226745,2,capture
1.0,8,214.239653,2,capture
1.0,8,214.252433,2,capture
1.0,6,214.262005,2,capture
1.0,6,214.271574,2,capture
1.0,13,214.292117,2,capture
1.0,8,214.304905,2,capture
1.0,8,214.317627,2,capture
1.0,9,214.332005,2,capture
1.0,14,214.35424,2,capture
1.0,6,214.363805,2,capture
1.0,8,214.376596,2,capture
1.0,11,214.394041,2,capture
1.0,6,214.403661,2,capture
1.0,6,214.413255,2,capture
1.0,9,214.42757,2,capture
1.0,7,214.438758,2,capture
1.0,7,214.449991,2,capture
1.0,9,214.46434,2,capture
1.0,14,214.486634,2,capture
1.0,12,214.50569,2,capture
1.0,8,214.518529,2,capture
1.0,5,214.526486,2,capture
1.0,9,214.540893,2,capture
1.0,8,214.553596,2,capture
1.0,8,214.566324,2,capture
1.0,12,214.585368,2,capture
1.0,8,214.598175,2,capture
1.0,6,214.607743,2,capture
1.0,6,214.617311,2,capture
1.0,7,214.628491,2,capture
1.0,9,214.642886,2,capture
1.0,6,214.652559,2,capture
1.0,8,214.665309,2,capture
1.0,12,214.684536,2,capture
1.0,11,214.702106,2,capture
1.0,6,214.711661,2,capture
1.0,9,214.726125,2,capture
1.0,6,214.735752,2,capture
1.0,6,214.74535,2,capture
1.0,7,214.75646,2,capture
1.0,7,214.767663,2,capture
1.0,8,214.780416,2,capture
1.0,6,214.790109,2,capture
1.0,6,214.799721,2,capture
1.0,8,214.812545,2,capture
1.0,9,214.826883,2,capture
1.0,8,214.839922,2,capture
1.0,6,214.849493,2,capture
1.0,7,214.860691,2,capture
1.0,7,214.871821,2,capture
1.0,9,214.886113,2,capture
1.0,12,214.905182,2,capture
1.0,10,214.921107,2,capture
1.0,7,214.932251,2,capture
1.0,12,214.951345,2,capture
1.0,12,214.970452,2,capture
1.0,7,214.981614,2,capture
1.0,7,214.992781,2,capture
1.0,11,215.010232,2,capture
1.0,7,215.021333,2,capture
1.0,8,215.034317,2,capture
1.0,12,215.053619,2,capture
1.0,8,215.066368,2,capture
1.0,8,215.079189,2,capture
1.0,8,215.091894,2,capture
1.0,7,215.103049,2,capture
1.0,8,215.115786,2,capture
1.0,7,215.126924,2,capture
1.0,7,215.138091,2,capture
1.0,6,215.147644,2,capture
1.0,11,215.165107,2,capture
1.0,8,215.177761,2,capture
1.0,8,215.190495,2,capture
1.0,11,215.207901,2,capture
1.0,9,215.222222,2,capture
1.0,8,215.235022,2,capture
1.0,8,215.24779,2,capture
1.0,10,215.263674,2,capture
1.0,9,215.278066,2,capture
1.0,7,215.289221,2,capture
1.0,10,215.30518,2,capture
1.0,6,215.314728,2,capture
1.0,9,215.329065,2,capture
1.0,7,215.340231,2,capture
1.0,14,215.362428,2,capture
1.0,9,215.376794,2,capture
1.0,10,215.392698,2,capture
1.0,10,215.408663,2,capture
1.0,10,215.424582,2,capture
1.0,8,215.437603,2,capture
1.0,6,215.447199,2,capture
1.0,8,215.460006,2,capture
1.0,6,215.469554,2,capture
1.0,7,215.480709,2,capture
1.0,6,215.490284,2,capture
1.0,8,215.503023,2,capture
1.0,6,215.51262,2,capture
1.0,9,215.526984,2,capture
1.0,11,215.544535,2,capture
1.0,11,215.562055,2,capture
1.0,8,215.574769,2,capture
1.0,8,215.587733,2,capture
1.0,6,215.597293,2,capture
1.0,6,215.606873,2,capture
1.0,11,215.624395,2,capture
1.0,6,215.63402,2,capture
1.0,12,215.65311,2,capture
1.0,6,215.662652,2,capture
1.0,8,215.675503,2,capture
1.0,6,215.685116,2,capture
1.0,11,215.70258,2,capture
1.0,10,215.718559,2,capture
1.0,9,215.732904,2,capture
1.0,8,215.745649,2,capture
1.0,7,215.756958,2,capture
1.0,8,215.769691,2,capture
1.0,8,215.782424,2,capture
1.0,8,215.795191,2,capture
1.0,9,215.809585,2,capture
1.0,7,215.820796,2,capture
1.0,23,215.857577,2,capture
1.0,6,215.867143,2,capture
1.0,6,215.876686,2,capture
1.0,6,215.88623,2,capture
1.0,8,215.899021,2,capture
1.0,11,215.916437,2,capture
1.0,8,215.929187,2,capture
1.0,13,215.949785,2,capture
1.0,7,215.960932,2,capture
1.0,11,215.978578,2,capture
1.0,7,215.989759,2,capture
1.0,12,216.008862,2,capture
1.0,8,216.021663,2,capture
1.0,7,216.032853,2,capture
1.0,8,216.045634,2,capture
1.0,7,216.056754,2,capture
1.0,7,216.067919,2,capture
1.0,9,216.082213,2,capture
1.0,12,216.101265,2,capture
1.0,8,216.113991,2,capture
1.0,13,216.134858,2,capture
1.0,9,216.14924,2,capture
1.0,9,216.163567,2,capture
1.0,9,216.177921,2,capture
1.0,9,216.19227,2,capture
1.0,7,216.203499,2,capture
1.0,8,216.216179,2,capture
1.0,6,216.225783,2,capture
1.0,9,216.240168,2,capture
1.0,8,216.252911,2,capture
1.0,10,216.268788,2,capture
1.0,17,216.295656,2,capture
1.0,7,216.306789,2,capture
1.0,8,217.468724,2,capture
1.0,7,217.480078,2,capture
1.0,5,217.488128,2,capture
1.0,10,217.504197,2,capture
1.0,10,217.520211,2,capture
1.0,8,217.533023,2,capture
1.0,10,217.549064,2,capture
1.0,8,217.56193,2,capture
1.0,6,217.571533,2,capture
1.0,7,217.582715,2,capture
1.0,10,217.598763,2,capture
1.0,7,217.610051,2,capture
1.0,8,217.622893,2,capture
1.0,9,217.637258,2,capture
1.0,8,217.650078,2,capture
1.0,6,217.659753,2,capture
1.0,10,217.675731,2,capture
1.0,7,217.687112,2,capture
1.0,9,217.701471,2,capture
1.0,9,217.715856,2,capture
1.0,5,217.723865,2,capture
1.0,10,217.739855,2,capture
1.0,10,217.755887,2,capture
1.0,7,217.767123,2,capture
1.0,6,217.776752,2,capture
1.0,7,217.787977,2,capture
1.0,9,217.802433,2,capture
1.0,13,217.823179,2,capture
1.0,8,217.836015,2,capture
1.0,7,217.84726,2,capture
1.0,11,217.864906,2,capture
1.0,7,217.876138,2,capture
1.0,7,217.887355,2,capture
1.0,7,217.898628,2,capture
1.0,7,217.909802,2,capture
1.0,9,217.924264,2,capture
1.0,10,217.940292,2,capture
1.0,15,217.964153,2,capture
1.0,7,217.975325,2,capture
1.0,10,217.991383,2,capture
1.0,8,218.004207,2,capture
1.0,8,218.017018,2,capture
1.0,10,218.032973,2,capture
1.0,7,218.044257,2,capture
1.0,8,218.057038,2,capture
1.0,7,218.068277,2,capture
1.0,6,218.077889,2,capture
1.0,7,218.089087,2,capture
1.0,8,218.101906,2,capture
1.0,8,218.114768,2,capture
1.0,6,218.124386,2,capture
1.0,7,218.135604,2,capture
1.0,8,218.148375,2,capture
1.0,6,218.157967,2,capture
1.0,9,218.172322,2,capture
1.0,7,218.183578,2,capture
1.0,8,218.196377,2,capture
1.0,11,218.213903,2,capture
1.0,8,218.226665,2,capture
1.0,11,218.244379,2,capture
1.0,10,218.260284,2,capture
1.0,11,218.277947,2,capture
1.0,9,218.292347,2,capture
1.0,8,218.30524,2,capture
1.0,7,218.316439,2,capture
1.0,11,218.333978,2,capture
1.0,10,218.34997,2,capture
1.0,9,218.364395,2,capture
1.0,9,218.378803,2,capture
1.0,8,218.391508,2,capture
1.0,7,218.402692,2,capture
1.0,8,218.415523,2,capture
1.0,9,218.429877,2,capture
1.0,14,218.45235,2,capture
1.0,12,218.471496,2,capture
1.0,9,218.485875,2,capture
1.0,13,218.50661,2,capture
1.0,9,218.520956,2,capture
1.0,9,218.535318,2,capture
1.0,9,218.549728,2,capture
1.0,7,218.560907,2,capture
1.0,8,218.57372,2,capture
1.0,6,218.583339,2,capture
1.0,8,218.5961,2,capture
1.0,6,218.605723,2,capture
1.0,8,218.618457,2,capture
1.0,7,218.629638,2,capture
1.0,7,218.640835,2,capture
1.0,7,218.651992,2,capture
1.0,10,218.667974,2,capture
1.0,8,218.680739,2,capture
1.0,9,218.695138,2,capture
1.0,9,218.709532,2,capture
1.0,6,218.719155,2,capture
1.0,6,218.728758,2,capture
1.0,8,218.741623,2,capture
1.0,6,218.751219,2,capture
1.0,9,218.765573,2,capture
1.0,10,218.781455,2,capture
1.0,5,218.789456,2,capture
1.0,9,218.80379,2,capture
1.0,6,218.81345,2,capture
1.0,7,218.824654,2,capture
1.0,5,218.832625,2,capture
1.0,9,218.847028,2,capture
1.0,7,218.858199,2,capture
1.0,5,218.866211,2,capture
1.0,6,218.875799,2,capture
1.0,12,218.894951,2,capture
1.0,8,218.907738,2,capture
1.0,8,218.920476,2,capture
1.0,6,218.930046,2,capture
1.0,6,218.939659,2,capture
1.0,8,218.952484,2,capture
1.0,7,218.963615,2,capture
1.0,7,218.974791,2,capture
1.0,11,218.992409,2,capture
1.0,8,219.005177,2,capture
1.0,5,219.01318,2,capture
1.0,8,219.026071,2,capture
1.0,6,219.035661,2,capture
1.0,7,219.046966,2,capture
1.0,7,219.058098,2,capture
1.0,8,219.070884,2,capture
1.0,10,219.087079,2,capture
1.0,6,219.096872,2,capture
1.0,9,219.11164,2,capture
1.0,10,219.12777,2,capture
1.0,9,219.142222,2,capture
1.0,9,219.156556,2,capture
1.0,7,219.167751,2,capture
1.0,8,219.180486,2,capture
1.0,7,219.191654,2,capture
